ClientID,ClientStatus,Company,YearsAsCustomer
CLI-32383,Gold,Stark Industries,17
CLI-32437,Silver,Cyberdyne,9
CLI-32461,Silver,Wonka Inc.,12
CLI-33157,Gold,Umbrella,3
CLI-33161,Silver,Initech,19
CLI-33192,Silver,Initech,12
CLI-33290,Silver,Wayne Enterprises,19
CLI-33294,Silver,Stark Industries,3
CLI-33324,Silver,Initech,19
CLI-33332,Silver,Massive Dynamic,2
CLI-33336,Gold,Umbrella,20
CLI-33355,Silver,Umbrella,19
CLI-33367,Gold,Wayne Enterprises,3
CLI-33443,Platinum,Initech,11
CLI-33536,Platinum,Initech,12
CLI-33623,Silver,Initech,3
CLI-33764,Silver,Cyberdyne,9
CLI-27915,Platinum,Wonka Inc.,5
CLI-28341,Gold,Massive Dynamic,9
CLI-28401,Platinum,Cyberdyne,2
CLI-28424,Gold,Soylent Corp,10
CLI-28462,Platinum,Umbrella,1
CLI-28463,Silver,Cyberdyne,5
CLI-28480,Platinum,Umbrella,8
CLI-28511,Gold,Wonka Inc.,5
CLI-28555,Gold,Cyberdyne,15
CLI-28559,Gold,Stark Industries,9
CLI-28560,Silver,Wonka Inc.,17
CLI-28586,Silver,Initech,8
CLI-28600,Silver,Cyberdyne,10
CLI-28617,Gold,Wayne Enterprises,13
CLI-28630,Gold,Umbrella,14
CLI-28668,Silver,Massive Dynamic,3
CLI-28669,Platinum,Soylent Corp,8
CLI-28724,Platinum,Tyrell Corp,3
CLI-28730,Silver,Wayne Enterprises,12
CLI-28739,Gold,Globex,19
CLI-28740,Silver,Massive Dynamic,2
CLI-28760,Gold,Cyberdyne,13
CLI-28781,Gold,Wayne Enterprises,14
CLI-28804,Gold,Wonka Inc.,3
CLI-28810,Gold,Initech,8
CLI-28828,Gold,Initech,4
CLI-28833,Silver,Umbrella,19
CLI-28836,Gold,Wayne Enterprises,15
CLI-28844,Platinum,Wonka Inc.,7
CLI-28858,Gold,Initech,7
CLI-28871,Gold,AcmeCorp,4
CLI-28901,Platinum,Massive Dynamic,4
CLI-28907,Platinum,AcmeCorp,19
CLI-28919,Platinum,Tyrell Corp,9
CLI-28963,Gold,Wonka Inc.,16
CLI-28968,Gold,Wonka Inc.,18
CLI-28982,Gold,Wonka Inc.,11
CLI-29131,Silver,Umbrella,4
CLI-29400,Gold,Cyberdyne,19
CLI-29417,Silver,Wonka Inc.,4
CLI-29431,Platinum,Cyberdyne,19
CLI-29453,Platinum,Umbrella,5
CLI-29456,Gold,Wonka Inc.,4
CLI-29460,Silver,Wayne Enterprises,16
CLI-29469,Platinum,Wayne Enterprises,9
CLI-29470,Silver,Tyrell Corp,2
CLI-29476,Silver,Wonka Inc.,19
CLI-29526,Silver,Wonka Inc.,20
CLI-29046,Platinum,Cyberdyne,9
CLI-30419,Gold,Stark Industries,11
CLI-30454,Silver,Wonka Inc.,15
CLI-30455,Gold,Globex,5
CLI-30471,Platinum,Globex,20
CLI-30478,Gold,Massive Dynamic,3
CLI-30518,Platinum,Wonka Inc.,5
CLI-30588,Platinum,Stark Industries,19
CLI-30629,Silver,Stark Industries,5
CLI-30654,Gold,Soylent Corp,4
CLI-30722,Platinum,Stark Industries,12
CLI-30810,Gold,Soylent Corp,5
CLI-30883,Gold,Initech,7
CLI-30896,Gold,Umbrella,12
CLI-30925,Platinum,Umbrella,15
CLI-30984,Silver,Soylent Corp,20
CLI-30985,Silver,Cyberdyne,10
CLI-31042,Silver,Wayne Enterprises,16
CLI-31064,Platinum,Wayne Enterprises,4
CLI-31099,Silver,Tyrell Corp,16
CLI-31106,Silver,Massive Dynamic,19
CLI-31216,Platinum,Cyberdyne,7
CLI-31251,Platinum,Wayne Enterprises,5
CLI-31303,Platinum,Wayne Enterprises,8
CLI-31338,Gold,Wonka Inc.,6
CLI-31422,Silver,Wonka Inc.,20
CLI-31456,Platinum,Cyberdyne,2
CLI-31730,Silver,Massive Dynamic,5
CLI-31745,Silver,Massive Dynamic,2
CLI-31895,Platinum,Globex,10
CLI-31947,Silver,Soylent Corp,2
CLI-32057,Gold,Cyberdyne,13
CLI-32126,Silver,Tyrell Corp,15
CLI-32194,Silver,Stark Industries,12
CLI-32274,Gold,Initech,14
CLI-32294,Silver,Cyberdyne,13
CLI-32380,Silver,Globex,8
CLI-32525,Gold,Cyberdyne,3
CLI-32551,Gold,Tyrell Corp,10
CLI-32636,Platinum,AcmeCorp,18
CLI-32660,Gold,Massive Dynamic,5
CLI-32702,Silver,Umbrella,12
CLI-32760,Silver,Wayne Enterprises,16
CLI-32789,Gold,Massive Dynamic,6
CLI-32820,Platinum,Globex,8
CLI-32915,Silver,Tyrell Corp,6
CLI-32929,Silver,Massive Dynamic,11
CLI-32995,Platinum,Tyrell Corp,4
CLI-33000,Silver,Stark Industries,7
CLI-33197,Gold,Massive Dynamic,9
CLI-33201,Gold,AcmeCorp,7
CLI-33279,Gold,Wayne Enterprises,13
CLI-33305,Gold,Stark Industries,17
CLI-33325,Silver,Wonka Inc.,2
CLI-33381,Platinum,Initech,9
CLI-33453,Gold,Tyrell Corp,2
CLI-33475,Silver,Wayne Enterprises,9
CLI-33514,Platinum,Soylent Corp,20
CLI-33520,Silver,Massive Dynamic,18
CLI-33744,Gold,Wayne Enterprises,10
CLI-33748,Silver,Massive Dynamic,3
CLI-33842,Gold,Massive Dynamic,14
CLI-28381,Gold,Globex,6
CLI-29658,Gold,AcmeCorp,17
CLI-29718,Gold,Wonka Inc.,19
CLI-29736,Silver,Globex,12
CLI-29792,Silver,Globex,18
CLI-29806,Silver,Wayne Enterprises,15
CLI-29902,Gold,Massive Dynamic,4
CLI-29969,Gold,Wonka Inc.,5
CLI-30035,Platinum,Umbrella,13
CLI-30401,Silver,AcmeCorp,9
CLI-30557,Platinum,Initech,10
CLI-30626,Gold,Massive Dynamic,19
CLI-30640,Silver,Massive Dynamic,1
CLI-30672,Platinum,Massive Dynamic,7
CLI-30763,Silver,Umbrella,12
CLI-30848,Gold,Wayne Enterprises,2
CLI-30908,Platinum,Cyberdyne,15
CLI-31003,Silver,Massive Dynamic,15
CLI-31027,Silver,Initech,14
CLI-31096,Gold,AcmeCorp,17
CLI-31199,Gold,Cyberdyne,2
CLI-31298,Silver,Initech,10
CLI-31315,Silver,Soylent Corp,15
CLI-31335,Silver,Initech,14
CLI-31371,Gold,Cyberdyne,3
CLI-31510,Platinum,Wayne Enterprises,7
CLI-31566,Platinum,Umbrella,5
CLI-31640,Platinum,Tyrell Corp,10
CLI-31644,Gold,Wayne Enterprises,16
CLI-31689,Gold,Massive Dynamic,11
CLI-31691,Platinum,Massive Dynamic,17
CLI-31824,Platinum,Massive Dynamic,10
CLI-31841,Silver,Wayne Enterprises,1
CLI-31880,Silver,Umbrella,10
CLI-31971,Gold,AcmeCorp,17
CLI-32026,Silver,Soylent Corp,15
CLI-32118,Platinum,Wayne Enterprises,18
CLI-32226,Gold,Wayne Enterprises,10
CLI-32279,Platinum,Globex,11
CLI-32348,Platinum,Soylent Corp,4
CLI-32360,Platinum,Globex,18
CLI-32420,Silver,Cyberdyne,20
CLI-32519,Silver,Cyberdyne,1
CLI-32654,Silver,Initech,20
CLI-32790,Platinum,Tyrell Corp,9
CLI-32966,Silver,Wonka Inc.,1
CLI-32997,Silver,Tyrell Corp,4
CLI-33087,Gold,Massive Dynamic,9
CLI-33128,Gold,Stark Industries,6
CLI-33172,Platinum,Massive Dynamic,9
CLI-33176,Silver,Stark Industries,14
CLI-33200,Gold,Soylent Corp,19
CLI-33303,Platinum,Wayne Enterprises,13
CLI-33402,Platinum,Wayne Enterprises,5
CLI-33432,Silver,Massive Dynamic,5
CLI-33467,Platinum,Umbrella,13
CLI-33474,Platinum,Wayne Enterprises,16
CLI-33487,Silver,Stark Industries,20
CLI-33649,Silver,Initech,2
CLI-33657,Platinum,Umbrella,2
CLI-28621,Gold,Cyberdyne,19
CLI-28638,Silver,Wonka Inc.,8
CLI-28731,Platinum,Soylent Corp,20
CLI-28797,Platinum,Soylent Corp,2
CLI-28826,Gold,Wayne Enterprises,4
CLI-28884,Platinum,Wayne Enterprises,12
CLI-28914,Platinum,Soylent Corp,3
CLI-28988,Gold,Wayne Enterprises,9
CLI-29044,Gold,Wayne Enterprises,19
CLI-29048,Gold,Wayne Enterprises,9
CLI-29050,Silver,Wayne Enterprises,8
CLI-29057,Gold,AcmeCorp,7
CLI-29060,Gold,Initech,9
CLI-29093,Silver,Soylent Corp,19
CLI-29101,Silver,Initech,8
CLI-29115,Gold,Wayne Enterprises,11
CLI-29129,Platinum,AcmeCorp,8
CLI-29132,Platinum,Cyberdyne,18
CLI-29159,Platinum,Soylent Corp,6
CLI-29164,Silver,Wonka Inc.,18
CLI-29178,Platinum,Massive Dynamic,11
CLI-29210,Gold,Massive Dynamic,4
CLI-29230,Platinum,Stark Industries,15
CLI-29244,Silver,Cyberdyne,6
CLI-29246,Gold,Initech,4
CLI-29265,Silver,Initech,18
CLI-29312,Platinum,Wayne Enterprises,9
CLI-29316,Gold,Cyberdyne,6
CLI-29498,Silver,AcmeCorp,1
CLI-29507,Silver,Massive Dynamic,9
CLI-29573,Gold,Soylent Corp,14
CLI-29580,Silver,Wayne Enterprises,5
CLI-29582,Silver,Soylent Corp,15
CLI-29591,Gold,AcmeCorp,15
CLI-29593,Silver,Globex,3
CLI-30824,Silver,Globex,10
CLI-30979,Platinum,Cyberdyne,6
CLI-31401,Gold,AcmeCorp,19
CLI-31823,Silver,Initech,3
CLI-31827,Silver,Stark Industries,3
CLI-31877,Platinum,Tyrell Corp,6
CLI-32142,Silver,Wonka Inc.,14
CLI-32280,Gold,Tyrell Corp,15
CLI-32661,Gold,Initech,17
CLI-32791,Gold,AcmeCorp,8
CLI-32863,Platinum,Massive Dynamic,5
CLI-32889,Platinum,Wayne Enterprises,7
CLI-32951,Platinum,Massive Dynamic,2
CLI-33002,Gold,Massive Dynamic,17
CLI-33705,Gold,Wayne Enterprises,5
CLI-33726,Silver,Massive Dynamic,6
CLI-29014,Silver,Stark Industries,13
CLI-30429,Platinum,Stark Industries,14
CLI-30461,Gold,Stark Industries,8
CLI-30484,Silver,Soylent Corp,5
CLI-30585,Silver,Stark Industries,14
CLI-30594,Platinum,AcmeCorp,12
CLI-30656,Silver,Globex,11
CLI-30697,Gold,Umbrella,18
CLI-30741,Platinum,Stark Industries,9
CLI-30755,Platinum,AcmeCorp,19
CLI-30757,Platinum,Wayne Enterprises,19
CLI-30859,Platinum,Cyberdyne,1
CLI-30871,Silver,Wonka Inc.,19
CLI-31020,Gold,Massive Dynamic,10
CLI-31063,Platinum,Initech,6
CLI-31137,Platinum,Wayne Enterprises,3
CLI-31283,Gold,Initech,2
CLI-31285,Gold,Umbrella,14
CLI-31304,Platinum,Umbrella,14
CLI-31332,Platinum,Massive Dynamic,12
CLI-31342,Platinum,Cyberdyne,14
CLI-31344,Gold,Globex,11
CLI-31386,Gold,Umbrella,1
CLI-31391,Platinum,Wayne Enterprises,20
CLI-31431,Platinum,Umbrella,15
CLI-31466,Silver,Soylent Corp,4
CLI-31603,Silver,Umbrella,10
CLI-31671,Silver,Umbrella,7
CLI-31710,Gold,Soylent Corp,2
CLI-31776,Gold,Wayne Enterprises,19
CLI-31867,Silver,Cyberdyne,8
CLI-31951,Platinum,Wonka Inc.,18
CLI-32122,Gold,Wayne Enterprises,12
CLI-32213,Silver,AcmeCorp,13
CLI-32238,Platinum,Massive Dynamic,12
CLI-32300,Gold,Soylent Corp,3
CLI-32356,Gold,Stark Industries,6
CLI-32516,Gold,Wonka Inc.,14
CLI-32543,Gold,Globex,4
CLI-32583,Silver,Initech,17
CLI-32601,Silver,Tyrell Corp,16
CLI-32606,Gold,Wonka Inc.,13
CLI-32668,Platinum,Tyrell Corp,9
CLI-32687,Gold,Cyberdyne,4
CLI-32925,Platinum,Initech,1
CLI-33098,Gold,Soylent Corp,4
CLI-33181,Silver,Umbrella,16
CLI-33246,Gold,Stark Industries,12
CLI-33269,Gold,Wayne Enterprises,12
CLI-33289,Silver,Massive Dynamic,2
CLI-33299,Silver,Stark Industries,16
CLI-33431,Platinum,Wayne Enterprises,2
CLI-33519,Platinum,Initech,10
CLI-33549,Platinum,AcmeCorp,4
CLI-33566,Gold,Initech,12
CLI-33594,Platinum,Tyrell Corp,4
CLI-33620,Silver,Umbrella,17
CLI-33624,Platinum,AcmeCorp,19
CLI-33679,Silver,Globex,18
CLI-33860,Platinum,Cyberdyne,9
CLI-28187,Platinum,Globex,17
CLI-28236,Silver,Massive Dynamic,3
CLI-28441,Silver,AcmeCorp,3
CLI-28960,Silver,Stark Industries,13
CLI-29092,Platinum,Wonka Inc.,6
CLI-29272,Platinum,Wayne Enterprises,13
CLI-29390,Silver,Cyberdyne,16
CLI-29546,Gold,Cyberdyne,2
CLI-30408,Silver,AcmeCorp,18
CLI-30446,Gold,Wayne Enterprises,10
CLI-30449,Silver,Wayne Enterprises,1
CLI-30517,Gold,Wayne Enterprises,15
CLI-30560,Gold,Massive Dynamic,4
CLI-30595,Silver,Massive Dynamic,18
CLI-30614,Silver,Wonka Inc.,19
CLI-30775,Gold,AcmeCorp,2
CLI-30866,Platinum,AcmeCorp,12
CLI-30924,Gold,AcmeCorp,2
CLI-30975,Platinum,Umbrella,1
CLI-31056,Platinum,Umbrella,16
CLI-31113,Gold,Tyrell Corp,4
CLI-31118,Silver,Initech,1
CLI-31186,Silver,Initech,17
CLI-31236,Gold,Umbrella,11
CLI-31284,Gold,Globex,5
CLI-31383,Gold,Stark Industries,19
CLI-31457,Gold,AcmeCorp,19
CLI-31662,Platinum,Massive Dynamic,13
CLI-31711,Gold,Wonka Inc.,13
CLI-31733,Gold,Wonka Inc.,16
CLI-31819,Gold,Stark Industries,2
CLI-31855,Platinum,Massive Dynamic,18
CLI-31870,Platinum,Umbrella,13
CLI-31909,Platinum,Soylent Corp,9
CLI-31984,Gold,Globex,14
CLI-32069,Gold,Wonka Inc.,7
CLI-32219,Platinum,Umbrella,10
CLI-32301,Silver,Umbrella,4
CLI-32468,Platinum,Massive Dynamic,3
CLI-32476,Gold,Soylent Corp,13
CLI-32511,Silver,Globex,15
CLI-32632,Silver,Initech,14
CLI-32657,Silver,Cyberdyne,9
CLI-32917,Silver,AcmeCorp,12
CLI-32961,Gold,Umbrella,3
CLI-33093,Platinum,Tyrell Corp,9
CLI-33170,Silver,Globex,9
CLI-33222,Gold,Wayne Enterprises,10
CLI-33317,Gold,Umbrella,18
CLI-33337,Gold,Cyberdyne,19
CLI-33391,Silver,Cyberdyne,18
CLI-33409,Gold,Wonka Inc.,3
CLI-33607,Silver,Cyberdyne,15
CLI-28173,Silver,Stark Industries,4
CLI-28195,Silver,Massive Dynamic,7
CLI-28436,Silver,Tyrell Corp,5
CLI-28450,Gold,Massive Dynamic,4
CLI-28505,Platinum,Soylent Corp,14
CLI-28569,Platinum,Wonka Inc.,6
CLI-28572,Silver,Stark Industries,5
CLI-28588,Gold,Wonka Inc.,20
CLI-28661,Platinum,Tyrell Corp,9
CLI-28678,Gold,Massive Dynamic,17
CLI-28742,Gold,Soylent Corp,10
CLI-29354,Silver,Initech,20
CLI-29367,Silver,Globex,18
CLI-29370,Silver,Wayne Enterprises,20
CLI-29387,Platinum,Umbrella,19
CLI-29405,Gold,Stark Industries,3
CLI-29561,Gold,Stark Industries,18
CLI-29609,Platinum,Initech,13
CLI-29612,Gold,Cyberdyne,5
CLI-30473,Platinum,Globex,5
CLI-30569,Platinum,Cyberdyne,12
CLI-30596,Silver,Massive Dynamic,20
CLI-30699,Gold,Massive Dynamic,2
CLI-30753,Platinum,Soylent Corp,19
CLI-30783,Platinum,Umbrella,5
CLI-30786,Silver,Wonka Inc.,18
CLI-30833,Silver,Massive Dynamic,19
CLI-30843,Gold,Tyrell Corp,6
CLI-30895,Silver,Tyrell Corp,18
CLI-30967,Silver,Stark Industries,17
CLI-31146,Platinum,Initech,13
CLI-31352,Platinum,Initech,8
CLI-31356,Gold,Soylent Corp,18
CLI-31376,Platinum,Globex,13
CLI-31494,Silver,Globex,10
CLI-31544,Silver,Soylent Corp,1
CLI-31547,Silver,Wayne Enterprises,14
CLI-31593,Platinum,Massive Dynamic,10
CLI-31643,Platinum,AcmeCorp,13
CLI-31645,Gold,Initech,10
CLI-31705,Platinum,Stark Industries,7
CLI-31778,Platinum,Wayne Enterprises,20
CLI-31836,Silver,Massive Dynamic,17
CLI-31960,Gold,Massive Dynamic,20
CLI-32066,Platinum,Stark Industries,14
CLI-32099,Gold,Wonka Inc.,20
CLI-32203,Platinum,Tyrell Corp,4
CLI-32309,Platinum,Soylent Corp,7
CLI-32329,Platinum,Wayne Enterprises,11
CLI-32381,Silver,Initech,5
CLI-32433,Silver,Stark Industries,16
CLI-32484,Silver,Wayne Enterprises,9
CLI-32879,Platinum,Wonka Inc.,3
CLI-32990,Platinum,Massive Dynamic,19
CLI-33025,Gold,Tyrell Corp,17
CLI-33095,Gold,Tyrell Corp,7
CLI-33124,Silver,Globex,9
CLI-33144,Gold,Tyrell Corp,10
CLI-33145,Silver,AcmeCorp,20
CLI-33169,Silver,Cyberdyne,12
CLI-33188,Silver,Soylent Corp,16
CLI-33231,Gold,Cyberdyne,9
CLI-33262,Platinum,Globex,18
CLI-33263,Platinum,Cyberdyne,18
CLI-33304,Gold,Wonka Inc.,3
CLI-33319,Platinum,Wayne Enterprises,1
CLI-33440,Gold,Wayne Enterprises,16
CLI-33831,Platinum,Tyrell Corp,7
CLI-28414,Silver,Cyberdyne,9
CLI-28686,Gold,Globex,3
CLI-28758,Silver,Cyberdyne,10
CLI-28846,Gold,Wonka Inc.,12
CLI-28851,Gold,Wayne Enterprises,5
CLI-28853,Silver,Wayne Enterprises,20
CLI-28949,Silver,Initech,3
CLI-29002,Silver,Wayne Enterprises,13
CLI-29169,Gold,Soylent Corp,14
CLI-29219,Platinum,Wonka Inc.,9
CLI-29257,Gold,Globex,2
CLI-29557,Silver,Soylent Corp,20
CLI-30409,Silver,Wayne Enterprises,14
CLI-30460,Gold,Wonka Inc.,18
CLI-30610,Silver,Soylent Corp,18
CLI-30624,Platinum,Stark Industries,1
CLI-30668,Platinum,Stark Industries,6
CLI-30696,Platinum,Soylent Corp,15
CLI-30708,Gold,Wayne Enterprises,18
CLI-30907,Silver,Umbrella,10
CLI-31116,Platinum,Cyberdyne,1
CLI-31140,Platinum,Stark Industries,4
CLI-31223,Silver,Stark Industries,10
CLI-31289,Platinum,Initech,17
CLI-31372,Platinum,Umbrella,14
CLI-31404,Platinum,Umbrella,8
CLI-31556,Platinum,Globex,3
CLI-31594,Platinum,Tyrell Corp,10
CLI-31651,Gold,Wayne Enterprises,9
CLI-31720,Gold,Wonka Inc.,5
CLI-31728,Gold,Globex,11
CLI-31750,Gold,Umbrella,15
CLI-31840,Gold,Soylent Corp,14
CLI-31920,Gold,Cyberdyne,5
CLI-32000,Platinum,Tyrell Corp,12
CLI-32053,Silver,Cyberdyne,11
CLI-32146,Platinum,Cyberdyne,6
CLI-32227,Platinum,Stark Industries,2
CLI-32342,Gold,Tyrell Corp,6
CLI-32361,Gold,Massive Dynamic,9
CLI-32373,Gold,AcmeCorp,10
CLI-32452,Silver,Cyberdyne,11
CLI-32466,Silver,Soylent Corp,9
CLI-32602,Platinum,Globex,10
CLI-32603,Silver,Tyrell Corp,2
CLI-32697,Gold,Umbrella,7
CLI-32762,Gold,Tyrell Corp,11
CLI-32773,Silver,Stark Industries,7
CLI-32871,Gold,Wayne Enterprises,10
CLI-33097,Gold,Umbrella,1
CLI-33213,Platinum,Initech,2
CLI-33239,Gold,Soylent Corp,13
CLI-33243,Gold,Umbrella,14
CLI-33249,Gold,Stark Industries,16
CLI-33296,Gold,Umbrella,15
CLI-33372,Platinum,Massive Dynamic,7
CLI-33379,Platinum,Initech,11
CLI-33385,Platinum,Initech,2
CLI-33490,Platinum,Wonka Inc.,7
CLI-33591,Platinum,Massive Dynamic,4
CLI-33662,Gold,Cyberdyne,20
CLI-27971,Platinum,Tyrell Corp,20
CLI-28118,Silver,Wonka Inc.,3
CLI-28576,Platinum,Umbrella,5
CLI-28652,Gold,Umbrella,12
CLI-28848,Silver,Soylent Corp,16
CLI-28923,Gold,Umbrella,11
CLI-28927,Platinum,Wonka Inc.,20
CLI-28955,Gold,Cyberdyne,1
CLI-28956,Gold,Initech,20
CLI-28970,Silver,Wonka Inc.,7
CLI-28986,Platinum,Umbrella,9
CLI-29001,Platinum,Cyberdyne,3
CLI-29059,Silver,Massive Dynamic,6
CLI-29111,Silver,AcmeCorp,6
CLI-29117,Platinum,Globex,13
CLI-29158,Platinum,Wonka Inc.,11
CLI-29163,Gold,Cyberdyne,17
CLI-29170,Silver,Globex,6
CLI-29193,Silver,Cyberdyne,11
CLI-29240,Silver,Wayne Enterprises,11
CLI-29254,Gold,Stark Industries,18
CLI-29373,Gold,Tyrell Corp,15
CLI-29411,Platinum,Initech,12
CLI-29508,Gold,Soylent Corp,3
CLI-29532,Gold,Massive Dynamic,13
CLI-29542,Platinum,Globex,15
CLI-29556,Gold,Wonka Inc.,20
CLI-29568,Platinum,Wayne Enterprises,18
CLI-29600,Gold,AcmeCorp,17
CLI-29602,Silver,Massive Dynamic,10
CLI-29604,Silver,Wayne Enterprises,11
CLI-29605,Gold,Wonka Inc.,9
CLI-31091,Platinum,Massive Dynamic,7
CLI-31189,Platinum,Umbrella,9
CLI-31496,Platinum,AcmeCorp,4
CLI-31579,Platinum,Stark Industries,11
CLI-31881,Gold,AcmeCorp,18
CLI-31936,Gold,Tyrell Corp,14
CLI-32173,Gold,Stark Industries,12
CLI-32211,Gold,Initech,2
CLI-32225,Platinum,Soylent Corp,14
CLI-32235,Silver,AcmeCorp,3
CLI-32490,Silver,Wayne Enterprises,2
CLI-32753,Platinum,Globex,8
CLI-32802,Platinum,Massive Dynamic,16
CLI-32904,Platinum,Wayne Enterprises,7
CLI-32930,Gold,Soylent Corp,18
CLI-32933,Gold,Stark Industries,4
CLI-33698,Gold,Massive Dynamic,20
CLI-33733,Silver,Wonka Inc.,17
CLI-33766,Silver,Globex,12
CLI-27902,Silver,AcmeCorp,18
CLI-27929,Gold,Globex,5
CLI-27932,Silver,Soylent Corp,11
CLI-27963,Silver,Wonka Inc.,3
CLI-27965,Platinum,Umbrella,8
CLI-28007,Gold,Massive Dynamic,4
CLI-28089,Gold,Umbrella,13
CLI-28690,Silver,Initech,12
CLI-28720,Silver,Tyrell Corp,7
CLI-28759,Silver,Initech,9
CLI-28774,Silver,Massive Dynamic,14
CLI-28784,Platinum,Massive Dynamic,2
CLI-28825,Platinum,Umbrella,6
CLI-28829,Platinum,Globex,6
CLI-28895,Platinum,Wonka Inc.,19
CLI-28908,Silver,Umbrella,17
CLI-28913,Silver,Stark Industries,11
CLI-28946,Platinum,Tyrell Corp,6
CLI-28978,Platinum,AcmeCorp,8
CLI-29003,Platinum,Tyrell Corp,17
CLI-29015,Silver,AcmeCorp,16
CLI-29095,Silver,Globex,18
CLI-29114,Silver,Stark Industries,18
CLI-29128,Gold,Umbrella,7
CLI-29138,Silver,Cyberdyne,17
CLI-29174,Silver,AcmeCorp,8
CLI-29208,Silver,Tyrell Corp,4
CLI-29220,Gold,Initech,19
CLI-29245,Silver,AcmeCorp,20
CLI-29266,Silver,Umbrella,9
CLI-29302,Platinum,Massive Dynamic,4
CLI-29305,Gold,AcmeCorp,7
CLI-29471,Platinum,AcmeCorp,7
CLI-29494,Silver,Tyrell Corp,3
CLI-29555,Platinum,Massive Dynamic,13
CLI-29572,Platinum,Soylent Corp,11
CLI-29585,Platinum,Tyrell Corp,9
CLI-29599,Silver,Stark Industries,16
CLI-30687,Gold,Cyberdyne,2
CLI-31048,Silver,Tyrell Corp,2
CLI-31908,Gold,Massive Dynamic,10
CLI-32128,Gold,Stark Industries,10
CLI-32182,Platinum,Stark Industries,15
CLI-32224,Silver,Soylent Corp,10
CLI-32412,Gold,Initech,19
CLI-32473,Silver,Initech,13
CLI-32491,Silver,AcmeCorp,10
CLI-32563,Platinum,Tyrell Corp,6
CLI-32615,Silver,Wayne Enterprises,2
CLI-32685,Gold,Soylent Corp,1
CLI-32880,Silver,AcmeCorp,11
CLI-33045,Silver,Wonka Inc.,18
CLI-33471,Gold,Cyberdyne,13
CLI-33485,Silver,AcmeCorp,19
CLI-33671,Gold,Tyrell Corp,9
CLI-33713,Silver,Umbrella,11
CLI-33747,Silver,Massive Dynamic,13
CLI-33790,Platinum,Tyrell Corp,5
CLI-33862,Platinum,Initech,18
CLI-28409,Platinum,Tyrell Corp,18
CLI-28432,Gold,Umbrella,11
CLI-29538,Silver,Wonka Inc.,7
CLI-29570,Platinum,Cyberdyne,15
CLI-29639,Platinum,Cyberdyne,10
CLI-30423,Gold,Wonka Inc.,12
CLI-30456,Silver,Tyrell Corp,18
CLI-30535,Platinum,AcmeCorp,2
CLI-30592,Silver,Wonka Inc.,7
CLI-30704,Gold,Massive Dynamic,6
CLI-30713,Gold,Globex,12
CLI-30801,Gold,Soylent Corp,4
CLI-30832,Platinum,Stark Industries,8
CLI-30943,Platinum,Stark Industries,6
CLI-30953,Gold,Umbrella,15
CLI-31008,Platinum,Cyberdyne,2
CLI-31190,Silver,Stark Industries,11
CLI-31229,Silver,Cyberdyne,19
CLI-31239,Gold,Umbrella,14
CLI-31288,Platinum,Massive Dynamic,16
CLI-31312,Platinum,Massive Dynamic,1
CLI-31555,Silver,Soylent Corp,20
CLI-31749,Platinum,Wayne Enterprises,19
CLI-31752,Gold,Initech,12
CLI-31773,Silver,Tyrell Corp,10
CLI-31798,Platinum,Globex,7
CLI-31821,Platinum,Soylent Corp,16
CLI-31869,Silver,Stark Industries,10
CLI-32041,Silver,Stark Industries,1
CLI-32139,Platinum,Umbrella,7
CLI-32265,Gold,Tyrell Corp,8
CLI-32363,Silver,Umbrella,5
CLI-32414,Silver,Globex,13
CLI-32518,Silver,Cyberdyne,4
CLI-32528,Gold,Wayne Enterprises,9
CLI-32592,Silver,Soylent Corp,13
CLI-32699,Platinum,Soylent Corp,11
CLI-32707,Silver,AcmeCorp,15
CLI-32734,Platinum,Globex,4
CLI-32736,Silver,Initech,19
CLI-32752,Platinum,Initech,18
CLI-32754,Platinum,Soylent Corp,12
CLI-32788,Platinum,Stark Industries,1
CLI-32950,Platinum,AcmeCorp,18
CLI-33126,Silver,Soylent Corp,18
CLI-33253,Silver,Initech,8
CLI-33393,Gold,Umbrella,13
CLI-33418,Gold,Initech,12
CLI-33457,Platinum,Tyrell Corp,11
CLI-33468,Silver,Wonka Inc.,3
CLI-33538,Platinum,Initech,19
CLI-33565,Silver,Soylent Corp,18
CLI-33579,Silver,Umbrella,20
CLI-33595,Silver,Tyrell Corp,17
CLI-28793,Gold,Stark Industries,6
CLI-29153,Platinum,Massive Dynamic,19
CLI-29693,Platinum,Tyrell Corp,10
CLI-29728,Gold,Cyberdyne,10
CLI-29730,Platinum,Soylent Corp,5
CLI-29779,Gold,Initech,15
CLI-29936,Gold,Stark Industries,8
CLI-29952,Platinum,Stark Industries,16
CLI-30017,Silver,Cyberdyne,17
CLI-30405,Platinum,Initech,7
CLI-30464,Platinum,Umbrella,18
CLI-30500,Silver,Umbrella,4
CLI-30526,Gold,AcmeCorp,15
CLI-30539,Platinum,Cyberdyne,20
CLI-30643,Gold,AcmeCorp,6
CLI-30671,Platinum,Wonka Inc.,7
CLI-30852,Silver,Umbrella,1
CLI-30964,Gold,Soylent Corp,9
CLI-30996,Gold,Cyberdyne,10
CLI-31243,Silver,Wonka Inc.,3
CLI-31333,Silver,Wayne Enterprises,10
CLI-31387,Platinum,Tyrell Corp,13
CLI-31491,Silver,Tyrell Corp,8
CLI-31506,Gold,Wonka Inc.,19
